name,class,level,power,price,date
Koeyeet,arbalist,133,266055,315,2026-03-30
Miribast,arbalist,119,174339,200,2026-03-30
FR4C4V3I4,darkist,97,143824,80,2026-03-30
Para1b1nh4,warrior,75,106982,65,2026-03-30
altd4alt,arbalist,80,103555,100,2026-03-30
C4NCER1ANA,taoist,139,326424,600,2026-03-30
L 0 S E R,warrior,100,166572,150,2026-03-30
BabyDarkist1,darkist,96,146394,29,2026-03-30
lovinggg,warrior,90,117942,20000,2026-03-30
Scale Forj,taoist,98,129144,130,2026-03-30
TRN Morgana,taoist,145,318932,610,2026-03-30
Porrrrsch3,darkist,71,101647,98,2026-03-30
Naty Hollow,sorcerer,90,113597,89,2026-03-30
공주1,darkist,84,103962,199,2026-03-30
92 azenka,darkist,82,100805,90,2026-03-30
162 minner,darkist,82,101244,95,2026-03-30
juwGeyrU,darkist,82,100435,123,2026-03-30
Ⓢⓗⓘⓝⓨ,sorcerer,103,128954,99,2026-03-30
Teta Jenny,taoist,162,445769,16888,2026-03-30
Sergio122,sorcerer,80,105670,58,2026-03-30
sardinavieja,darkist,111,174113,99,2026-03-30
Disay,sorcerer,132,276372,2000,2026-03-30
麻辣炒饭丶Humba,warrior,146,380950,2000,2026-03-30
Moshu S,sorcerer,132,273827,650,2026-03-30
WaterChi,taoist,142,326870,1650,2026-03-30
Yunig,taoist,150,348576,2100,2026-03-30
Bebezola,arbalist,125,218557,1500,2026-03-30
CalmAssassin,arbalist,151,392591,2800,2026-03-30
Hightatk,arbalist,136,293520,400,2026-03-30
BloodSpellz,sorcerer,101,128232,88,2026-03-30
ST Nando,taoist,94,129246,168,2026-03-30
アサダ シノ III,arbalist,101,149325,149,2026-03-30
R4taZan4,taoist,90,118194,54,2026-03-30
StepBruuuu,sorcerer,90,122122,59,2026-03-30
